"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.strique.io/images/product/slash-commands.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","371937","371937","371937","55.121","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.263","","","","","","1.1","","","","","","https://www.strique.io/images/product/slash-commands.jpg","2026-07-23 16:45:55"
"https://www.strique.io/vs","text/html; charset=utf-8","200","OK","Indexable","","Strique Comparisons and Alternatives · Strique","46","411","How Strique compares to the tools you're evaluating. We're honest about where they're a better fit.","99","624","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","How Strique stacks up.","22","Evaluating something else?","26","","0","index, follow","","","https://www.strique.io/vs","","","","","","103657","22028","22028","3.265","","103","30","3.433","80.146","Easy","1.360","2","0","","5","3","0","6.120","24","17","0","6","5","0","","","","","8ad7f7387270c6dbdcb987df3f7d60e9","0.249","","","","","en","1.1","","","","","","https://www.strique.io/vs","2026-07-23 16:45:56"
"https://www.strique.io/vs/strique-vs-adroll","text/html; charset=utf-8","200","OK","Indexable","","Strique vs. AdRoll · Strique","28","232","A retargeting network vs. an agent that runs your entire growth stack.","70","440","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Strique vs. AdRoll","18","Where each tool fits.","21","When to pick which.","19","index, follow","","","https://www.strique.io/vs/strique-vs-adroll","","","","","","110246","23726","23726","3.516","","294","55","5.345","68.467","Normal","2.388","2","1","","2","2","0","4.080","23","15","0","8","5","0","","","","","afcc207e562c6e438d3ca8ea6026956b","0.341","","","","","en","1.1","","","","","","https://www.strique.io/vs/strique-vs-adroll","2026-07-23 16:45:55"
"https://www.strique.io/images/customer-crimzon.avif","image/avif","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","82404","82404","82404","12.212","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.213","","","","","","1.1","","","","","","https://www.strique.io/images/customer-crimzon.avif","2026-07-23 16:45:56"
"https://www.strique.io/_next/static/chunks/app/customers/%5Bslug%5D/page-1a668c85150e543e.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.290","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/app/customers/%5Bslug%5D/page-1a668c85150e543e.js","2026-07-23 16:45:56"
"https://www.strique.io/contact?intent=demo","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Contact Strique Sales and Support · Strique","43","381","Book a demo, talk to sales, or ask a hard question. We reply within one business day.","85","534","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Let's talk.","11","","0","","0","index, follow","","","https://www.strique.io/contact","","","","","","95723","21157","21157","3.135","","88","21","4.190","92.025","Very Easy","1.305","2","0","","15","12","0","24.490","21","14","0","7","6","0","","","","","522a5072805342ac4993efc5c4332b25","0.080","","","","","en","1.1","","","","","","https://www.strique.io/contact?intent=demo","2026-07-23 16:45:56"
"https://www.strique.io/images/inc5-case-study.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","843489","843489","843489","125.005","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.256","","","","","","1.1","","","","","","https://www.strique.io/images/inc5-case-study.png","2026-07-23 16:45:56"
"https://www.strique.io/images/powerlook-1-new.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","56030","56030","56030","8.304","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.346","","","","","","1.1","","","","","","https://www.strique.io/images/powerlook-1-new.jpg","2026-07-23 16:45:56"
"https://www.strique.io/_next/static/chunks/3310-cfb7c4b3c3c2c721.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.035","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/3310-cfb7c4b3c3c2c721.js","2026-07-23 16:45:56"
"https://www.strique.io/_next/static/chunks/app/contact/page-9b7028188fc383e1.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.122","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/app/contact/page-9b7028188fc383e1.js","2026-07-23 16:45:56"
"https://www.strique.io/_next/static/chunks/app/vs/page-49284d8976461c60.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.115","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/app/vs/page-49284d8976461c60.js","2026-07-23 16:45:57"
"https://www.strique.io/_next/static/chunks/774-f8d90d780acf07a9.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.282","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/774-f8d90d780acf07a9.js","2026-07-23 16:45:56"
"https://www.strique.io/_next/static/chunks/app/solutions/%5Bslug%5D/page-b24a888aa990aa86.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.211","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/app/solutions/%5Bslug%5D/page-b24a888aa990aa86.js","2026-07-23 16:45:57"
"https://www.strique.io/contact?intent=careers&role=founding-growth-engineer","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Contact Strique Sales and Support · Strique","43","381","Book a demo, talk to sales, or ask a hard question. We reply within one business day.","85","534","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Let's talk.","11","","0","","0","index, follow","","","https://www.strique.io/contact","","","","","","95723","21157","21157","3.135","","88","21","4.190","92.025","Very Easy","1.305","3","0","","2","1","0","2.040","21","14","0","7","6","0","","","","","522a5072805342ac4993efc5c4332b25","0.092","","","","","en","1.1","","","","","","https://www.strique.io/contact?intent=careers&role=founding-growth-engineer","2026-07-23 16:45:57"
"https://www.strique.io/_next/static/chunks/app/vs/%5Bslug%5D/page-bfe1002dc448e0fd.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.334","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/app/vs/%5Bslug%5D/page-bfe1002dc448e0fd.js","2026-07-23 16:45:57"
"https://www.strique.io/contact?intent=careers&role=applied-ml-researcher","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Contact Strique Sales and Support · Strique","43","381","Book a demo, talk to sales, or ask a hard question. We reply within one business day.","85","534","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Let's talk.","11","","0","","0","index, follow","","","https://www.strique.io/contact","","","","","","95723","21157","21157","3.135","","88","21","4.190","92.025","Very Easy","1.305","3","0","","2","1","0","2.040","21","14","0","7","6","0","","","","","522a5072805342ac4993efc5c4332b25","0.067","","","","","en","1.1","","","","","","https://www.strique.io/contact?intent=careers&role=applied-ml-researcher","2026-07-23 16:45:57"
"https://www.strique.io/_next/static/chunks/app/for/%5Bslug%5D/page-e18aba5bf783aee8.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.367","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/app/for/%5Bslug%5D/page-e18aba5bf783aee8.js","2026-07-23 16:45:57"
"https://www.strique.io/contact?intent=careers&role=agent-infrastructure-engineer","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Contact Strique Sales and Support · Strique","43","381","Book a demo, talk to sales, or ask a hard question. We reply within one business day.","85","534","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Let's talk.","11","","0","","0","index, follow","","","https://www.strique.io/contact","","","","","","95723","21157","21157","3.135","","88","21","4.190","92.025","Very Easy","1.305","3","0","","2","1","0","2.040","21","14","0","7","6","0","","","","","522a5072805342ac4993efc5c4332b25","0.031","","","","","en","1.1","","","","","","https://www.strique.io/contact?intent=careers&role=agent-infrastructure-engineer","2026-07-23 16:45:57"
"https://www.strique.io/contact?intent=careers&role=product-designer","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Contact Strique Sales and Support · Strique","43","381","Book a demo, talk to sales, or ask a hard question. We reply within one business day.","85","534","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Let's talk.","11","","0","","0","index, follow","","","https://www.strique.io/contact","","","","","","95723","21157","21157","3.135","","88","21","4.190","92.025","Very Easy","1.305","3","0","","2","1","0","2.040","21","14","0","7","6","0","","","","","522a5072805342ac4993efc5c4332b25","0.032","","","","","en","1.1","","","","","","https://www.strique.io/contact?intent=careers&role=product-designer","2026-07-23 16:45:57"
"https://www.strique.io/contact?intent=careers&role=senior-full-stack-engineer","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Contact Strique Sales and Support · Strique","43","381","Book a demo, talk to sales, or ask a hard question. We reply within one business day.","85","534","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Let's talk.","11","","0","","0","index, follow","","","https://www.strique.io/contact","","","","","","95723","21157","21157","3.135","","88","21","4.190","92.025","Very Easy","1.305","3","0","","2","1","0","2.040","21","14","0","7","6","0","","","","","522a5072805342ac4993efc5c4332b25","0.048","","","","","en","1.1","","","","","","https://www.strique.io/contact?intent=careers&role=senior-full-stack-engineer","2026-07-23 16:45:57"
"https://www.strique.io/contact?intent=careers&role=revenue-marketer","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Contact Strique Sales and Support · Strique","43","381","Book a demo, talk to sales, or ask a hard question. We reply within one business day.","85","534","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Let's talk.","11","","0","","0","index, follow","","","https://www.strique.io/contact","","","","","","95723","21157","21157","3.135","","88","21","4.190","92.025","Very Easy","1.305","3","0","","2","1","0","2.040","21","14","0","7","6","0","","","","","522a5072805342ac4993efc5c4332b25","0.071","","","","","en","1.1","","","","","","https://www.strique.io/contact?intent=careers&role=revenue-marketer","2026-07-23 16:45:57"
"https://www.strique.io/contact?intent=careers&role=founding-customer-engineer","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Contact Strique Sales and Support · Strique","43","381","Book a demo, talk to sales, or ask a hard question. We reply within one business day.","85","534","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Let's talk.","11","","0","","0","index, follow","","","https://www.strique.io/contact","","","","","","95723","21157","21157","3.135","","88","21","4.190","92.025","Very Easy","1.305","3","0","","2","1","0","2.040","21","14","0","7","6","0","","","","","522a5072805342ac4993efc5c4332b25","0.031","","","","","en","1.1","","","","","","https://www.strique.io/contact?intent=careers&role=founding-customer-engineer","2026-07-23 16:45:57"
"https://www.strique.io/contact?intent=careers&role=ai-apprentice-program","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Contact Strique Sales and Support · Strique","43","381","Book a demo, talk to sales, or ask a hard question. We reply within one business day.","85","534","AI marketing,agentic AI for marketing,marketing agentic AI,agentic marketing platform,autonomous marketing,paid media automation,AI agents for marketing,marketing OS,growth platform","181","Let's talk.","11","","0","","0","index, follow","","","https://www.strique.io/contact","","","","","","95723","21157","21157","3.135","","88","21","4.190","92.025","Very Easy","1.305","3","0","","2","1","0","2.040","21","14","0","7","6","0","","","","","522a5072805342ac4993efc5c4332b25","0.026","","","","","en","1.1","","","","","","https://www.strique.io/contact?intent=careers&role=ai-apprentice-program","2026-07-23 16:45:57"
"https://www.strique.io/_next/static/chunks/2109-b5b1e3a39356b286.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.019","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/2109-b5b1e3a39356b286.js","2026-07-23 16:45:57"
"https://www.strique.io/_next/static/chunks/app/careers/%5Bslug%5D/page-759d5d5ed3d5caa2.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.172","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/app/careers/%5Bslug%5D/page-759d5d5ed3d5caa2.js","2026-07-23 16:45:57"
"https://www.strique.io/_next/static/chunks/app/integrations/%5Bslug%5D/page-789236517f247615.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.150","","","","","","1.1","","","","","","https://www.strique.io/_next/static/chunks/app/integrations/%5Bslug%5D/page-789236517f247615.js","2026-07-23 16:45:57"
