"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","Meta Keywords 2","Meta Keywords 2 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://offlimits.co.in/products/roger-orm-351-04","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9312","9312","9312","1.380","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.146","","","","","","1.1","","","","","","https://offlimits.co.in/products/roger-orm-351-04","2026-07-23 16:59:51"
"https://offlimits.co.in/collections/all-black","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9300","9300","9300","1.378","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.104","","","","","","1.1","","","","","","https://offlimits.co.in/collections/all-black","2026-07-23 16:59:51"
"https://offlimits.co.in/collections/hot-drops","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9300","9300","9300","1.378","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.111","","","","","","1.1","","","","","","https://offlimits.co.in/collections/hot-drops","2026-07-23 16:59:51"
"https://offlimits.co.in/products/griffith-off-white-royal-blue-ocm-830-07","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9426","9426","9426","1.397","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.099","","","","","","1.1","","","","","","https://offlimits.co.in/products/griffith-off-white-royal-blue-ocm-830-07","2026-07-23 16:59:51"
"https://offlimits.co.in/products/orinoco-off-white-ocm-644-06","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9369","9369","9369","1.388","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.122","","","","","","1.1","","","","","","https://offlimits.co.in/products/orinoco-off-white-ocm-644-06","2026-07-23 16:59:51"
"https://offlimits.co.in/collections/memory-foam-shoes","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9324","9324","9324","1.382","","0","","","","","0.000","2","1","","2","2","0","6.450","0","0","0","0","0","0","","","","","","0.095","","","","","","1.1","","","","","","https://offlimits.co.in/collections/memory-foam-shoes","2026-07-23 16:59:51"
"https://offlimits.co.in/blogs/blogs/sizes-should-never-hold-you-back","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9390","9390","9390","1.392","","0","","","","","0.000","2","2","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.102","","","","","","1.1","","","","","","https://offlimits.co.in/blogs/blogs/sizes-should-never-hold-you-back","2026-07-23 16:59:51"
"https://offlimits.co.in/blogs/blogs/running-shoes-for-men-vs-running-shoes-for-women-is-there-really-a-difference","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9589","9589","9589","1.421","","0","","","","","0.000","2","2","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.102","","","","","","1.1","","","","","","https://offlimits.co.in/blogs/blogs/running-shoes-for-men-vs-running-shoes-for-women-is-there-really-a-difference","2026-07-23 16:59:51"
"https://offlimits.co.in/collections/outdoor-shoes","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9312","9312","9312","1.380","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.098","","","","","","1.1","","","","","","https://offlimits.co.in/collections/outdoor-shoes","2026-07-23 16:59:51"
"https://offlimits.co.in/collections/eoss","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9263","9263","9263","1.373","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.135","","","","","","1.1","","","","","","https://offlimits.co.in/collections/eoss","2026-07-23 16:59:51"
"https://offlimits.co.in/products/speed-cat-bottle-green-ocm-062-05","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9384","9384","9384","1.391","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.120","","","","","","1.1","","","","","","https://offlimits.co.in/products/speed-cat-bottle-green-ocm-062-05","2026-07-23 16:59:51"
"https://offlimits.co.in/blogs/blogs/8-types-of-sneakers-you-will-kill-for-and-how-to-wear-them-like-a-pro","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9565","9565","9565","1.418","","0","","","","","0.000","2","2","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.113","","","","","","1.1","","","","","","https://offlimits.co.in/blogs/blogs/8-types-of-sneakers-you-will-kill-for-and-how-to-wear-them-like-a-pro","2026-07-23 16:59:51"
"https://offlimits.co.in/products/stussy-bottle-green-orm-407-41","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9375","9375","9375","1.389","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.119","","","","","","1.1","","","","","","https://offlimits.co.in/products/stussy-bottle-green-orm-407-41","2026-07-23 16:59:51"
"https://offlimits.co.in/products/stussy-orm-407-14","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9315","9315","9315","1.380","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.128","","","","","","1.1","","","","","","https://offlimits.co.in/products/stussy-orm-407-14","2026-07-23 16:59:52"
"https://offlimits.co.in/products/stussy-orm-407-12","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9315","9315","9315","1.380","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.129","","","","","","1.1","","","","","","https://offlimits.co.in/products/stussy-orm-407-12","2026-07-23 16:59:52"
"https://offlimits.co.in/products/stussy-w-memory-tech-orw-616-05","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9378","9378","9378","1.390","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.107","","","","","","1.1","","","","","","https://offlimits.co.in/products/stussy-w-memory-tech-orw-616-05","2026-07-23 16:59:52"
"https://offlimits.co.in/products/stussy-orm-407-15","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9315","9315","9315","1.380","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.127","","","","","","1.1","","","","","","https://offlimits.co.in/products/stussy-orm-407-15","2026-07-23 16:59:52"
"https://offlimits.co.in/products/stussy-orm-407-19","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9315","9315","9315","1.380","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.127","","","","","","1.1","","","","","","https://offlimits.co.in/products/stussy-orm-407-19","2026-07-23 16:59:52"
"https://offlimits.co.in/products/stussy-brown-orm-407-40","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9333","9333","9333","1.383","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.114","","","","","","1.1","","","","","","https://offlimits.co.in/products/stussy-brown-orm-407-40","2026-07-23 16:59:52"
"https://offlimits.co.in/blogs/blogs/ultimate-gym-shoes-guide","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9366","9366","9366","1.388","","0","","","","","0.000","2","2","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.118","","","","","","1.1","","","","","","https://offlimits.co.in/blogs/blogs/ultimate-gym-shoes-guide","2026-07-23 16:59:52"
"https://offlimits.co.in/products/copy-of-stussy-memory-tech-orm-407-07","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9396","9396","9396","1.392","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.129","","","","","","1.1","","","","","","https://offlimits.co.in/products/copy-of-stussy-memory-tech-orm-407-07","2026-07-23 16:59:52"
"https://offlimits.co.in/products/stussy-red-orm-407-38","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9327","9327","9327","1.382","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.129","","","","","","1.1","","","","","","https://offlimits.co.in/products/stussy-red-orm-407-38","2026-07-23 16:59:52"
"https://offlimits.co.in/products/gladiator-black-black-orm-661-05","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9381","9381","9381","1.390","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.134","","","","","","1.1","","","","","","https://offlimits.co.in/products/gladiator-black-black-orm-661-05","2026-07-23 16:59:52"
"https://offlimits.co.in/products/skyline-big-tall-off-white-mocha-mousse-ocm-731-14","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9456","9456","9456","1.401","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.143","","","","","","1.1","","","","","","https://offlimits.co.in/products/skyline-big-tall-off-white-mocha-mousse-ocm-731-14","2026-07-23 16:59:52"
"https://offlimits.co.in/collections/clogs","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9266","9266","9266","1.373","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.142","","","","","","1.1","","","","","","https://offlimits.co.in/collections/clogs","2026-07-23 16:59:52"
"https://offlimits.co.in/products/bora-bora-light-grey-ocm-664-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9378","9378","9378","1.390","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.111","","","","","","1.1","","","","","","https://offlimits.co.in/products/bora-bora-light-grey-ocm-664-01","2026-07-23 16:59:52"
"https://offlimits.co.in/blogs/blogs/how-to-choose-the-best-cross-training-shoes-for-your-fitness-goals","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9535","9535","9535","1.413","","0","","","","","0.000","2","2","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.135","","","","","","1.1","","","","","","https://offlimits.co.in/blogs/blogs/how-to-choose-the-best-cross-training-shoes-for-your-fitness-goals","2026-07-23 16:59:52"
"https://offlimits.co.in/products/transformer-orm-314-03","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9330","9330","9330","1.383","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.124","","","","","","1.1","","","","","","https://offlimits.co.in/products/transformer-orm-314-03","2026-07-23 16:59:52"
"https://offlimits.co.in/products/samurai-orm-623-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9318","9318","9318","1.381","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.198","","","","","","1.1","","","","","","https://offlimits.co.in/products/samurai-orm-623-01","2026-07-23 16:59:52"
"https://offlimits.co.in/products/gladiator-for-her-off-white-orw-678-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9399","9399","9399","1.393","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.170","","","","","","1.1","","","","","","https://offlimits.co.in/products/gladiator-for-her-off-white-orw-678-02","2026-07-23 16:59:52"
"https://offlimits.co.in/blogs/blogs/elevate-athleisure-style-beyond-gym","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9399","9399","9399","1.393","","0","","","","","0.000","2","2","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.198","","","","","","1.1","","","","","","https://offlimits.co.in/blogs/blogs/elevate-athleisure-style-beyond-gym","2026-07-23 16:59:52"
"https://offlimits.co.in/products/stussy-crazy-horse-tan-orm-407-39","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9384","9384","9384","1.391","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.194","","","","","","1.1","","","","","","https://offlimits.co.in/products/stussy-crazy-horse-tan-orm-407-39","2026-07-23 16:59:52"
"https://offlimits.co.in/blogs/blogs/how-to-find-your-perfect-pair-of-women-s-footwear","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9462","9462","9462","1.402","","0","","","","","0.000","2","2","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.222","","","","","","1.1","","","","","","https://offlimits.co.in/blogs/blogs/how-to-find-your-perfect-pair-of-women-s-footwear","2026-07-23 16:59:52"
"https://offlimits.co.in/products/hachiko-off-white-light-grey-orm-637-03","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9402","9402","9402","1.393","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.110","","","","","","1.1","","","","","","https://offlimits.co.in/products/hachiko-off-white-light-grey-orm-637-03","2026-07-23 16:59:52"
"https://offlimits.co.in/blogs/blogs/gym-running-casual-shoe-styling-guide","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9426","9426","9426","1.397","","0","","","","","0.000","2","2","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.104","","","","","","1.1","","","","","","https://offlimits.co.in/blogs/blogs/gym-running-casual-shoe-styling-guide","2026-07-23 16:59:52"
"https://offlimits.co.in/products/stussy-orm-533-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9315","9315","9315","1.380","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.104","","","","","","1.1","","","","","","https://offlimits.co.in/products/stussy-orm-533-01","2026-07-23 16:59:52"
"https://offlimits.co.in/products/mens-bolt-track-suit-otm-345-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9378","9378","9378","1.390","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.118","","","","","","1.1","","","","","","https://offlimits.co.in/products/mens-bolt-track-suit-otm-345-01","2026-07-23 16:59:52"
"https://offlimits.co.in/collections/men-polo-tshirts","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9321","9321","9321","1.381","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.106","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-polo-tshirts","2026-07-23 16:59:52"
"https://offlimits.co.in/products/stussy-orm-533-03","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9315","9315","9315","1.380","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.111","","","","","","1.1","","","","","","https://offlimits.co.in/products/stussy-orm-533-03","2026-07-23 16:59:52"
"https://offlimits.co.in/products/gladiator-green-off-white-orm-661-04","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9393","9393","9393","1.392","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.119","","","","","","1.1","","","","","","https://offlimits.co.in/products/gladiator-green-off-white-orm-661-04","2026-07-23 16:59:52"
"https://offlimits.co.in/products/tribe-x-off-white-ocm-769-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9369","9369","9369","1.388","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.101","","","","","","1.1","","","","","","https://offlimits.co.in/products/tribe-x-off-white-ocm-769-01","2026-07-23 16:59:52"
"https://offlimits.co.in/products/stussy-orm-533-04","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9315","9315","9315","1.380","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.144","","","","","","1.1","","","","","","https://offlimits.co.in/products/stussy-orm-533-04","2026-07-23 16:59:52"
"https://offlimits.co.in/products/stussy-orm-533-05","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9315","9315","9315","1.380","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.134","","","","","","1.1","","","","","","https://offlimits.co.in/products/stussy-orm-533-05","2026-07-23 16:59:52"
"https://offlimits.co.in/products/bomba-off-white-ocm-793-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9363","9363","9363","1.388","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.113","","","","","","1.1","","","","","","https://offlimits.co.in/products/bomba-off-white-ocm-793-01","2026-07-23 16:59:52"
"https://offlimits.co.in/products/hangman-crazy-horse-tan-orm-436-06","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9387","9387","9387","1.391","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.109","","","","","","1.1","","","","","","https://offlimits.co.in/products/hangman-crazy-horse-tan-orm-436-06","2026-07-23 16:59:52"
"https://offlimits.co.in/products/hachiko-multicolor-orm-637-06","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9372","9372","9372","1.389","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.131","","","","","","1.1","","","","","","https://offlimits.co.in/products/hachiko-multicolor-orm-637-06","2026-07-23 16:59:52"
"https://offlimits.co.in/products/bomba-off-white-honey-ocm-793-04","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9381","9381","9381","1.390","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.125","","","","","","1.1","","","","","","https://offlimits.co.in/products/bomba-off-white-honey-ocm-793-04","2026-07-23 16:59:52"
"https://offlimits.co.in/products/onyx-light-grey-black-ocm-715-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9381","9381","9381","1.390","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.128","","","","","","1.1","","","","","","https://offlimits.co.in/products/onyx-light-grey-black-ocm-715-02","2026-07-23 16:59:52"
"https://offlimits.co.in/products/falcon-off-white-orm-766-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9366","9366","9366","1.388","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.118","","","","","","1.1","","","","","","https://offlimits.co.in/products/falcon-off-white-orm-766-02","2026-07-23 16:59:52"
"https://offlimits.co.in/products/remus-crazy-horse-tan-ocm-716-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9381","9381","9381","1.390","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.121","","","","","","1.1","","","","","","https://offlimits.co.in/products/remus-crazy-horse-tan-ocm-716-01","2026-07-23 16:59:53"
"https://offlimits.co.in/collections/clearance-sale","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9315","9315","9315","1.380","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.116","","","","","","1.1","","","","","","https://offlimits.co.in/collections/clearance-sale","2026-07-23 16:59:53"
"https://offlimits.co.in/products/coast-purple-ocm-652-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9333","9333","9333","1.383","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.152","","","","","","1.1","","","","","","https://offlimits.co.in/products/coast-purple-ocm-652-01","2026-07-23 16:59:53"
"https://offlimits.co.in/blogs/blogs/how-basketball-shoes-should-fit-for-optimal-performance-safety","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9523","9523","9523","1.411","","0","","","","","0.000","2","2","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.126","","","","","","1.1","","","","","","https://offlimits.co.in/blogs/blogs/how-basketball-shoes-should-fit-for-optimal-performance-safety","2026-07-23 16:59:53"
"https://offlimits.co.in/collections/yakka-reward-redemption","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9363","9363","9363","1.388","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.146","","","","","","1.1","","","","","","https://offlimits.co.in/collections/yakka-reward-redemption","2026-07-23 16:59:53"
"https://offlimits.co.in/blogs/blogs/for-the-fit-and-active-running-shoes-for-women-that-keep-you-on-the-move","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9574","9574","9574","1.419","","0","","","","","0.000","2","2","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.129","","","","","","1.1","","","","","","https://offlimits.co.in/blogs/blogs/for-the-fit-and-active-running-shoes-for-women-that-keep-you-on-the-move","2026-07-23 16:59:53"
"https://offlimits.co.in/products/s-w-a-t-trail-edition-dark-olive-black-ocm-681-03","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9453","9453","9453","1.401","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.129","","","","","","1.1","","","","","","https://offlimits.co.in/products/s-w-a-t-trail-edition-dark-olive-black-ocm-681-03","2026-07-23 16:59:53"
"https://offlimits.co.in/collections/performance-x-fashion","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9357","9357","9357","1.387","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.123","","","","","","1.1","","","","","","https://offlimits.co.in/collections/performance-x-fashion","2026-07-23 16:59:53"
"https://offlimits.co.in/products/piston-royal-blue-lime-punch-ocm-642-04","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9402","9402","9402","1.393","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.107","","","","","","1.1","","","","","","https://offlimits.co.in/products/piston-royal-blue-lime-punch-ocm-642-04","2026-07-23 16:59:53"
"https://offlimits.co.in/products/oxford-dark-brown-black-ocm-643-10","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9387","9387","9387","1.391","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.110","","","","","","1.1","","","","","","https://offlimits.co.in/products/oxford-dark-brown-black-ocm-643-10","2026-07-23 16:59:53"
"https://offlimits.co.in/products/brdley-crazy-horse-tan-bone-white-ocm-679-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9438","9438","9438","1.399","","0","","","","","0.000","2","1","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.119","","","","","","1.1","","","","","","https://offlimits.co.in/products/brdley-crazy-horse-tan-bone-white-ocm-679-01","2026-07-23 16:59:53"
